time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-07-16 23:00:00,123767,2019-07-16 00:00:00,575,23,574.9583333,MC,2,8,-0.229187924,-0.014465684,347.9222157,419.8696255,407.0748353,20.67037038,16.69553834,0.007763129,31.81,23.78533333,48.53666667,71.39393333,27.55,24.66213333,15.66644752,19.55840729,19.10800013,18.2673637,1.2,1.199382409,983.8583,3.23,5.453333333333333,10.733333333333334,-101.74037451114683,-46.31472742059653,0.010896408
2019-07-17 00:00:00,123768,2019-07-16 00:00:00,575,24,575,MC,2,8,-0.222719481,-0.014653451,348.8850408,420.1427396,406.5890609,19.9471632,15.90733156,0.007483728,30.46,23.168,48.59,71.51263333,26.05,23.587,14.3131034,18.34265714,18.10380902,17.70200723,1.2,1.15365121,983.8708,2.3366666666666664,4.34,18.266666666666666,-101.1360999762248,-45.92001545477467,0.010896408
2019-07-17 01:00:00,123769,2019-07-17 00:00:00,576,1,575.0416667,MC,2,8,-0.216364755,-0.02331217,349.6558543,419.9603387,405.9266564,21.47991641,15.04726355,0.007204328,29.32666667,22.553,48.29666667,78.30873333,25.21666667,23.007,13.45817998,17.210773,19.00328599,18.56295209,1.2,0.997106816,983.6457666666666,2.34,3.783333333333333,18.733333333333334,-101.60389575284921,-33.4212253137734,0.010896408
2019-07-17 02:00:00,123770,2019-07-17 00:00:00,576,2,575.0833333,MC,2,8,-0.203533539,-0.024263043,353.1414975,419.8003121,406.2473554,21.25331474,14.53973097,0.007164413,28.42333333,22.27366667,49.05,81.2795,24.38333333,22.29523333,12.93492649,16.63075015,18.91154829,18.89053323,1.2,0.896674911,983.3682333333333,1.67,3.23,58.96666666666666,-99.14619295422052,-28.263674246354256,0.010896408
2019-07-17 03:00:00,123771,2019-07-17 00:00:00,576,3,575.125,MC,2,8,-0.194839366,-0.025374032,356.3045383,420.7917291,407.2897491,21.10214929,14.06903692,0.00704467,27.65333333,21.48533333,49.38666667,81.32963333,23.55,21.40843333,12.27709339,16.03406585,18.05729959,18.13223851,1.2,0.90254516,982.8416000000001,1.1133333333333333,2.3366666666666664,69.26666666666667,-97.94340440421288,-28.095011606628123,0.010896408
2019-07-17 04:00:00,123772,2019-07-17 00:00:00,576,4,575.1666667,MC,2,8,-0.203076078,-0.021388195,355.9832187,422.2963463,409.2530311,19.30370883,13.36154515,0.006924927,26.93,21.35,49.32666667,80.59273333,22.88333333,21.1735,11.64821333,15.35273938,17.68300415,17.85480753,1.2,0.903594163,982.5832666666666,1.5566666666666666,3.34,90.8,-97.87624477688725,-29.309010822280626,0.010896408
2019-07-17 05:00:00,123773,2019-07-17 00:00:00,576,5,575.2083333,MC,2,8,-0.201209703,-0.023944635,355.6587695,421.8463386,408.5322901,19.92724193,13.27130948,0.006964842,26.28333333,20.04733333,50.5,81.12023333,22.05,20.17173333,11.24108878,15.12790394,16.81126555,16.69007701,1.2,0.811173064,982.3325,0.5566666666666666,1.8933333333333333,52.43333333333334,-94.41649436191666,-28.326061664851697,0.010896408
2019-07-17 06:00:00,123774,2019-07-17 00:00:00,576,6,575.25,MC,2,8,-0.21316787,-0.034766438,354.7132945,422.5711019,410.8283586,24.75221434,15.06753916,0.006964842,25.58333333,20.452,51.28666667,81.43276667,21.55,20.04833333,11.01561483,14.72596308,16.75196171,17.14539652,23.7,0.851826645,982.2682666666666,1.0033333333333332,2.2266666666666666,89.36666666666667,-92.06457302874557,-27.79379528849389,0.010896408
2019-07-17 07:00:00,123775,2019-07-17 00:00:00,576,7,575.2916667,MC,2,8,-0.153827306,-0.034678022,376.0250781,429.6029957,416.59652,28.65939069,18.99516535,0.0074039,25.25666667,23.94833333,49.99666667,70.01266667,23.38333333,23.51183333,12.31203666,14.02987659,17.6929255,18.11040132,192.0333333,1.262947647,982.4499666666666,1.2266666666666666,2.3366666666666664,67.4,-95.47235235017631,-48.810783834683434,0.010896408
2019-07-17 08:00:00,123776,2019-07-17 00:00:00,576,8,575.3333333,MC,2,8,-0.037521428,-0.000635154,410.6603909,430.7559846,420.5541252,25.24572945,25.06875879,0.010157992,26.09666667,28.99933333,47.29666667,51.54486667,27.71666667,33.40276667,15.41235385,13.93709295,22.00205971,17.94870506,511.2,2.073814156,982.8416333333333,0.44333333333333336,1.45,22.96666666666667,-103.40859539811562,-93.76388413195772,0.010896408
2019-07-17 09:00:00,123777,2019-07-17 00:00:00,576,9,575.375,MC,2,8,0.179698973,0.031539449,470.6079684,426.7138013,423.5770418,18.05566214,26.85570147,0.016384634,28.62666667,32.14266667,41.78666667,38.0181,33.54666667,40.66113333,18.71312311,14.30153641,23.50576852,15.957276,878.7,2.917149403,983.1641333333333,0.89,2.2266666666666666,194.23333333333335,-121.53439169924312,-140.06999568196952,0.01059705
2019-07-17 10:00:00,123778,2019-07-17 00:00:00,576,10,575.4166667,MC,2,8,0.328235636,0.02975402,506.7246957,425.1353956,421.6080672,16.16182984,24.50287722,0.021373931,32.65333333,31.60466667,39.18,37.43836667,37.04,40.2223,20.78819556,16.88637144,22.86145944,15.23974587,976.2,2.773546699,983.1091333333334,1.78,3.8966666666666665,246.13333333333333,-132.24687732806083,-142.0965760817192,0.01059705
2019-07-17 11:00:00,123779,2019-07-17 00:00:00,576,11,575.4583333,MC,2,8,0.296966905,0.03402786,494.0501784,423.574078,417.4569431,18.21814087,27.76883033,0.020455901,35.35666667,29.93266667,42.81,39.08123333,36.54,37.96433333,21.79512328,20.73085713,21.56884868,14.42714695,712.8666667,2.407762623,983.0141333333335,3.0066666666666664,6.793333333333333,187.63333333333335,-120.79982330679582,-134.90608101002587,0.01059705
2019-07-17 12:00:00,123780,2019-07-17 00:00:00,576,12,575.5,MC,2,8,0.209200897,0.051297172,472.0839475,424.1356271,418.1482607,18.01790278,32.38047901,0.019418127,35.74,31.27433333,43.99,37.539,37.20666667,39.60673333,22.84546214,21.5218807,22.36143826,14.98952107,1182.866667,2.668500002,982.6815666666668,4.006666666666667,8.573333333333332,196.0666666666667,-117.07355668525373,-141.42997044723046,0.01059705
2019-07-17 13:00:00,123781,2019-07-17 00:00:00,576,13,575.5416667,MC,2,8,0.278257742,0.054001035,489.9025605,425.736615,418.4203661,17.71099542,32.83194083,0.020974788,36.84333333,31.78266667,43.01333333,37.5223,39.54,42.37223333,24.57294721,22.14618259,24.80065874,15.43228151,1332.866667,2.771822444,982.0424666666668,4.453333333333333,9.459999999999999,188.5666666666667,-120.70401182699142,-142.74533980493655,0.01059705
2019-07-17 14:00:00,123782,2019-07-17 00:00:00,576,14,575.5833333,MC,2,8,0.279249509,0.053081908,487.4397647,424.9580312,415.9994833,17.71737637,32.54413515,0.02053573,37.99666667,31.47633333,43.76333333,38.42906667,40.20666667,41.74033333,25.46528272,23.47217362,24.64291744,15.53541863,1286.2,2.714777834,981.4249,5.12,12.686666666666667,196.1,-118.67072450197668,-138.98912399054407,0.01059705
2019-07-17 15:00:00,123783,2019-07-17 00:00:00,576,15,575.625,MC,2,8,0.226541077,0.051095335,471.7495124,423.1416109,413.7923129,16.52875265,30.76264958,0.018739583,38.44666667,31.052,45.63333333,39.95866667,39.70666667,40.13266667,25.72236375,24.58006206,23.86793747,15.77103128,1186.2,2.624367435,980.7824333333333,5.01,10.016666666666666,189.03333333333333,-112.82496158021421,-132.63595781734958,0.01059705
2019-07-17 16:00:00,123784,2019-07-17 00:00:00,576,16,575.6666667,MC,2,8,0.153648764,0.040301054,451.2712236,421.5583086,411.9539484,17.00607123,28.20778942,0.017063179,38.14666667,29.15066667,46.65666667,43.18636667,37.87333333,37.98823333,24.43243843,24.68092723,23.24334262,15.28631187,1021.2,2.17318347,980.4041000000001,6.566666666666666,13.25,195.13333333333335,-109.53003597615363,-120.5732945721438,0.01059705
2019-07-17 17:00:00,123785,2019-07-17 00:00:00,576,17,575.7083333,MC,2,8,0.062968831,0.038305731,426.1848908,421.2199555,410.0352877,17.38305793,27.99673136,0.014827974,37.08666667,28.29533333,48.92666667,44.5677,35.87333333,36.71073333,23.40407954,24.51369714,22.61401249,15.00720735,792.8666667,1.948350401,980.3791666666666,5.786666666666666,11.796666666666667,196.0666666666667,-102.35485906971924,-115.57561127694285,0.01059705
2019-07-17 18:00:00,123786,2019-07-17 00:00:00,576,18,575.75,MC,2,8,0.029127713,0.0277661,418.3174568,421.5359583,410.8280695,16.71185638,24.39508064,0.0137902,35.75666667,28.13066667,49,45.373,34.87666667,33.5412,22.51741487,23.32234315,20.03979,15.1381686,525.3666667,1.919569083,980.1316,4.2299999999999995,9.906666666666666,190.9,-101.70252832926721,-111.85858558940875,0.01059705
