time,index,date,day,hour,time_ac,crust,replicate,replicate2,fc,fh,xc_soil,xc_atm_pd,xc_atm_sd,xh_atm,xh_soil,swc,ts,ta,rh_soil,rh_atm,ts_ibutton,tsurf,dp_s_ibutton,dp_s,dp_surf,dp_a,par,vpd,pa,ws,gs,wd,mat_5cm,mat_0cm,swc_md
2019-01-02 11:00:00,7523,2019-01-02 00:00:00,380,11,379.4583333,PD,1,1,0.120258129,0.023581441,470.0744357,426.5097212,412.6874935,6.442580098,18.50754142,0.072179243,4.766,15.04266667,100,29.96666667,9.96,22.21666667,9.96,4.766,3.727635154,-2.44316067,883.7,1.052298933,995.1957333333334,0.11,1.0033333333333332,121.66666666666667,0.0,-164.27855172361026,0.07429707799999999
2019-01-02 12:00:00,7524,2019-01-02 00:00:00,380,12,379.5,PD,1,1,0.382376031,0.033908323,569.9248855,431.7606137,424.1081758,5.745386145,23.70693459,0.076309051,10.33,18.517,98.44666667,24.79333333,16.14666667,28.21666667,15.90005101,10.09475588,6.105362813,-2.042593182,1044.533333,1.411811163,994.355,0.6666666666666666,1.8933333333333333,209.16666666666666,-2.0482549515563306,-193.97479869021146,0.074402073
2019-01-02 13:00:00,7525,2019-01-02 00:00:00,380,13,379.5416667,PD,1,1,0.528489061,0.028650752,624.9077906,433.6332872,420.1057821,7.537493494,23.40983887,0.079939025,14.43,19.706,91.30666667,31.92,20.32666667,29.55,18.85346409,13.02345289,10.98671949,2.452192321,1070.366667,1.181375232,993.2174333333332,1.45,3.2266666666666666,252.70000000000002,-12.071075763255562,-159.53522683400698,0.0747011125
2019-01-02 14:00:00,7526,2019-01-02 00:00:00,380,14,379.5833333,PD,1,1,0.60653996,0.020158607,650.1450352,430.2080394,416.9901662,6.993245817,18.53791914,0.082551362,16.78,19.99133333,89.8,32.07333333,21.32666667,28.88333333,19.57238812,15.08645641,10.48088352,2.767099648,995.3666667,1.27048759,992.0516000000001,2.1133333333333333,4.01,253.16666666666666,-14.396191046967783,-158.51584643723314,0.0747011125
2019-01-02 15:00:00,7527,2019-01-02 00:00:00,380,15,379.625,PD,1,1,0.568443794,0.012208019,630.8034319,424.3818365,414.9179138,9.801087913,16.97213151,0.083968587,17.72,18.69133333,96.35,50.79333333,17.82,21.38333333,17.22729043,17.12775414,10.71635554,8.242918298,441.2,1.098961658,991.3091666666666,1.78,3.783333333333333,246.63333333333333,-4.991634630960195,-92.08412565392999,0.0747011125
2019-01-02 16:00:00,7528,2019-01-02 00:00:00,380,16,379.6666667,PD,1,1,0.398312875,0.005271984,567.9714863,422.9901997,412.1832846,12.65701016,15.70313966,0.082415931,15.55333333,16.74066667,99.34666667,73.07,15.31333333,15.87666667,15.21070039,15.45050383,11.03545922,11.86622985,96.2,0.723741712,991.4949,1.78,3.67,264.3666666666667,-0.8733957139076302,-41.85301063759608,0.0747011125
2019-01-02 17:00:00,7529,2019-01-02 00:00:00,380,17,379.7083333,PD,1,1,0.274386129,0.004189042,525.1477617,425.3788856,410.8636558,11.72397203,14.11049268,0.080883384,13.92666667,15.055,99.62666667,82.55333333,13.64,13.87333333,13.58220687,13.86873955,10.93991276,12.09359661,66.2,0.504414466,991.8841333333334,1.89,3.56,261.56666666666666,-0.4955739586441673,-25.397985103929813,0.0747011125
2019-01-02 18:00:00,7530,2019-01-02 00:00:00,380,18,379.75,PD,1,1,0.194352291,0.003103043,496.9867463,426.5892016,412.5373468,10.23004615,11.97616096,0.079595219,12.71333333,12.011,100,91.11666667,11.97,10.53333333,11.97,12.71333333,9.139807763,10.60039064,9.533333333,0.306128218,992.2807666666668,0.6666666666666666,2.3366666666666664,203.1,0.0,-12.180248323416473,0.0747011125
2019-01-02 19:00:00,7531,2019-01-02 00:00:00,380,19,379.7916667,PD,1,1,0.110346953,-0.000156153,469.4334037,429.6290814,413.4304842,10.89467539,10.80793739,0.078320178,11.11,8.500333333,100,96.55333333,9.456666667,6.86,9.456666667,11.11,6.348768525,7.981925835,1.2,0.174034601,992.7516333333333,0.6666666666666666,1.78,108.56666666666666,0.0,-4.5328234074707625,0.0747011125
2019-01-02 20:00:00,7532,2019-01-02 00:00:00,380,20,379.8333333,PD,1,1,0.061722725,-0.000600122,445.0080134,422.7334935,406.5641845,10.65131219,10.32153467,0.077074723,9.563333333,8.581,100,91.91333333,7.946666667,5.856666667,7.946666667,9.563333333,4.641891706,7.337659985,1.2,0.223879058,993.0691,1.7833333333333332,3.6733333333333333,68.33333333333333,0.0,-10.858455938211675,0.0747011125
2019-01-02 21:00:00,7533,2019-01-02 00:00:00,380,21,379.875,PD,1,1,0.029740942,-0.000120563,432.3823512,421.6258717,405.2694066,9.923991494,9.85828319,0.076157023,8.466666667,8.98,100,81.88333333,7.276666667,5.69,7.276666667,8.466666667,2.835370766,6.044190628,1.2,0.441791404,993.2415666666667,1.89,3.563333333333333,95.90000000000002,0.0,-25.722596495325206,0.0747011125
2019-01-02 22:00:00,7534,2019-01-02 00:00:00,380,22,379.9166667,PD,1,1,0.004572848,0.00147923,424.019482,422.3650895,406.8184528,9.053682659,9.854620108,0.075383135,7.633333333,9.648333333,100,74.68666667,6.61,6.19,6.61,7.633333333,2.027368943,5.361803785,1.2,0.548299458,993.6107666666667,1.89,3.783333333333333,85.16666666666667,0.0,-37.628974020672295,0.0747011125
2019-01-02 23:00:00,7535,2019-01-02 00:00:00,380,23,379.9583333,PD,1,1,-0.011034563,0.002588692,420.0018967,423.9978457,404.9667236,8.454542919,9.850918783,0.074834363,7.139,9.657,100,72.37,6.61,6.696666667,6.61,7.139,2.073587129,4.916643278,1.2,0.558829974,993.9841,2.56,5.676666666666667,40.733333333333334,0.0,-41.766966399396765,0.0747011125
2019-01-03 00:00:00,7536,2019-01-02 00:00:00,380,24,380,PD,1,1,-0.015978643,0.002519642,418.3023231,424.0891286,405.1940636,8.048439293,9.404897337,0.074567862,6.908333333,9.113333333,100,73.28333333,6.61,6.696666667,6.61,6.908333333,2.249419289,4.573988084,1.2,0.511550227,994.0932333333334,3.453333333333333,6.126666666666666,13.533333333333333,0.0,-40.147147074640266,0.0747011125
